ID_110894	Die Teenagerin verkaufte den Ausweis dem Freund.. Sie war bereits vorbestraft. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_110889	Die Verkäuferin lieh den Autoschlüssel dem Interessenten.. Der war defekt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_110886	Die Inhaberin bot den Umzugswagen dem Mitarbeiter an.. Die wollte sich das Wochenende ohnehin frei nehmen. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_110917	Die Schneiderin nähte die Jacke dem Klienten um.. Diese fiel größer aus als gewollt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_110902	Die Krankenpflegerin wusch den Rücken dem Patienten.. Dieser kannte die Routine mittlerweile. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_110913	Die Lehrerin kündigte die Pensionierung dem Rektor an.. Die war dabei etwas traurig. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_110895	Die Archäologin präsentierte den Fund dem Museumsdirektor.. Die war sehr aufgeregt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_110888	Die Türsteherin verweigerte den Zutritt dem Besucher.. Er war leider nicht gestattet. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_110891	Die Vermieterin schickte den Mietvertrag dem Mieter.. Er hat nämlich vergessen, zu unterschreiben. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_110900	Die Klientin überwies den Betrag dem Detektiv.. Er war bekanntlich sehr diskret. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_110912	Die Hotelmanagerin beschaffte die Massage dem Urlauber.. Sie machte danach einen gestressten Eindruck. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_110905	Die Eigentümerin vermietete die Parkfläche dem Anwohner.. Diese war froh über den langfristigen Vertrag. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
