ID_101351	Der Soldat will den Kameraden überraschen. Er ist	Er ist ein guter Freund des Kameraden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf den Soldaten.
ID_101366	Der Mieter will den Maler bezahlen. Er ist	Er ist zuständig für die Renovierung des Mietraums.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf den Mieter.
ID_101276	Den Professor soll der Doktorand vertreten. Er hat	Er hat eine schwere Krankheit und kann derzeit nicht arbeiten.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Professor"
ID_101221	Den Dozenten will der Student treffen. Dieser hat	Dieser hat einen wichtigen Punkt zum Diskutieren.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Student".
ID_101336	Der Abiturient will den Besucher erschrecken. Dieser ist	Dieser ist ein Maskenball.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Maskenball".
ID_101236	Den Sohn will der Vater küssen. Dieser hat	Dieser hat keinen Sohn.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf den Vater.
ID_101246	Den Jungen will der Babysitter tadeln. Dieser hat	Dieser hat auf dem Spielplatz eine Flasche Bier getrunken.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf den Babysitter bezieht sich das "Dieser" im Satz.
ID_101271	Den Koch soll der Ober loben. Er hat	Er hat heute ein hervorragendes Menü zubereitet.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf den Koch
ID_101291	Der Vorgesetzte will den Assistenten suchen. Der hat	Der hat eine wichtige Information für den Vorgesetzten.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Assistenten"
ID_101311	Der Fahrer will den Anfänger überholen. Dieser ist	Dieser ist nicht auf der Überholspur.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf den Anfänger.
ID_101301	Der Trainer will den Sieger ehren. Der hat	Der hat den Wettkampf gewonnen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Sieger"
ID_101306	Der Pfleger soll den Opa baden. Der hat	Der hat eine Infektion an den Beinen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Opa"
ID_101346	Der Pförtner soll den Hausmeister benachrichtigen. Er ist	Er ist vermisst worden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf den Hausmeister.
ID_101281	Der Lehrer will den Klassensprecher loben. Der hat	Der hat in der letzten Klasse ausgezeichnete Leistungen gezeigt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf den Klassensprecher.
ID_101261	Den Direktor will der Schüler begrüßen. Er hat	Er hat vor kurzem die Schule verlassen und möchte den Direktor als Abschiedsritual begrüßen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "den Schüler"
ID_101216	Den Chef will der Sekretär stören. Der ist	Der ist sehr aufgeregt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf den Sekretär.
ID_101206	Den Dieb soll der Verkäufer anzeigen. Der ist	Der ist im Laden gewesen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf den Dieb.
ID_101201	Den Angeklagten will der Anwalt kontrollieren. Der ist	Der ist von einer schweren Verletzung betroffen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf den Angeklagten.
ID_101241	Den Patienten will der Arzt untersuchen. Dieser ist	Dieser ist verletzt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf den Patienten.
ID_101286	Der Auszubildende soll den Buchhalter sehen. Der hat	Der hat einen schweren Unfall erlitten.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf den Buchhalter.
ID_101341	Der Sanitäter muss den Verletzten tragen. Er ist	von einem Auto angefahren worden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf den Verletzten bezieht sich das "Er" in dem ergänzten Satz.
ID_101316	Der Kellner soll den Gast bedienen. Dieser ist	Dieser ist müde und unzufrieden mit dem Service.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf den Gast bezieht sich das "Dieser" im Satz.
ID_101226	Den Schauspieler will der Regisseur unterstützen. Dieser hat	Dieser hat ein hohes Maß an Fachwissen und Erfahrung in der Filmindustrie.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Regisseur"
ID_101266	Den Clown will der Komödiant einladen. Er hat	Er hat eine großartige Show organisiert.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Komödiant"
ID_101296	Der Bodyguard will den Star verstecken. Der hat	Der hat eine Drohung erhalten.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf den Star bezieht sich das "Der" im Satz.
ID_101196	Den Ordnungshüter soll der Passant informieren. Der ist	Der ist betrunken.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf den Passanten.
ID_101321	Der Kunde will den Fachmann aufsuchen. Dieser ist	Dieser ist schwer verletzt worden.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf den "Fachmann"
ID_101211	Den Politiker will der Künstler zeichnen. Der ist	Der ist ein berühmter Politiker.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf den berühmten Politiker.
ID_101231	Den Bewerber soll der Manager einstellen. Dieser hat	Dieser hat den besten Lebenslauf und die beste Bezugsvorstellung für die Position.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Den Bewerber"
ID_101191	Den Reiseleiter will dern Busfahrer wecken. Der ist	Der ist seit Stunden eingeschlafen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Busfahrer".
