ID_105062	Die Vermieterin schickte dem Mieter den Mietvertrag. Dieser hat nämlich vergessen, zu unterschreiben. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	4
ID_103833	Der Mitarbeiter nahm der Opernsängerin den Mantel. Der fand das angemessen. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	2
ID_104323	Der Verkäufer lieh der Interessentin den Autoschlüssel. Er war voller Hoffnung. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_105146	Der Teenager verkaufte dem Freund den Ausweis. Dieser war gefälscht. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_104295	Der Türsteher verweigerte der Besucherin den Zutritt. Dieser war etwas unhöflich. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	5
ID_105077	Die Studentin stahl dem Dozenten den Laptop. Er hatte dadurch ernste Schwierigkeiten. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	2
ID_104975	Der Lieferant reichte der Floristin die Rechnung. Die war sehr gutaussehend. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	1
ID_105128	Der Künstler vererbte dem Musiker den Besitz. Dieser bestand aus Geldwerten und Grundstücken. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_105152	Der Archäologe präsentierte dem Museumsdirektor den Fund. Er war sensationell. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_104346	Der Wächter hat der Schwägerin den Geheimcode. Der war nämlich schon betrunken. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	1
ID_104203	Die Kollegin führte dem Neuen die Prozedur. Sie war dabei sehr sorgfältig. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Oh, der Text ist grammatisch korrekt, aber der Kontext ist nicht klar. Wenn "die Prozedur" beispielsweise eine medizinische Untersuchung ist, könnte der Text Sinn ergeben. Ohne mehr Kontext kann es jedoch klingen, als ob etwas fehlt
ID_105527	Die Hotelmanagerin beschaffte der Urlauberin die Massage. Diese war sogar ermäßigt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	4
ID_104947	Der Regisseur empfahl der Schauspielerin die Fernsehserie. Diese sah gern Komödien. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_104538	Die Klientin überwies dem Detektiv den Betrag. Dieser war bekanntlich sehr diskret. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Der Text klingt etwas unklar und indirekt, was ihn weniger direkte und verständliche machen kann. Eine Bewertung von 4 würde hier passen. Möglicherweise wollten Sie andeuten, dass der Betrag hoch war, was aber nicht direkt aus dem Text herv
ID_104003	Die Betrügerin raubte dem König die Krone. Sie war allerdings unvorsichtig. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	5
ID_104743	Der Gastgeber organisierte der Rednerin die Hotelsuite. Diese freute sich über die Einladung. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	2
ID_104196	Die Diebin entwendete dem Touristen die Handtasche. Diese war dabei sehr aggressiv. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	5
ID_104220	Die Schneiderin nähte dem Klienten die Jacke. Die investierte viel Mühe. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	2
ID_103815	Der Mitarbeiter nahm der Opernsängerin den Mantel. Der fand das angemessen. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	2
ID_104585	Die Krankenpflegerin wusch dem Patienten den Rücken. Der kannte die Routine mittlerweile. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	5
ID_103767	Der Käufer schuldete der Händlerin den Kaufpreis. Dieser war telefonisch nicht erreichbar. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	4
ID_103995	Die Therapeutin gewöhnte dem Patienten die Marotte. Diese war sehr bemüht. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Der Text klingt etwas seltsam und unklar (bewertet mit 2). Die Sätze sind grammatikalisch korrekt, aber der Inhalt ist nicht logisch. Normalerweise würde man sagen, dass jemand eine Marotte hat, und nicht dass jemand anderer ihm eine
ID_103793	Der Unternehmer stellte der Bankangestellten den Kostenplan. Er war dabei sehr konzentriert. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_105531	Die Lehrerin kündigte der Rektorin die Pensionierung. Sie war schon lange geplant. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	5
ID_104033	Die Anwältin erklärte dem Mandanten die Beweislage. Die war wie immer perfekt vorbereitet. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_104778	Der Lieferant baute der Kundin die Kommode. Die war nämlich etwas ungeschickt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	1
ID_104563	Die Friseurin erzählte dem Neukunden den Sonntagswitz. Er konnte danach nicht aufhören, zu lachen. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	5
ID_104765	Der Vater kaufte der Tochter die Zuckerwatte. Sie war umgehend gut gelaunt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_105095	Die Arbeitgeberin zeigte dem Bewerber den Arbeitsvertrag. Der wirkte dabei sehr sympathisch. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Der Text klingt etwas verwirrend, da die Beschreibung der Sympathie des Bewerbers nicht klar ist. Es ist nicht klar, ob der Arbeitsvertrag "sympathisch" wirken sollte oder ob der Bewerber es war. Daher würde ich den Text mit einer
ID_104954	Der Chef garantierte der Angestellten die Gehaltserhöhung. Sie war daraufhin sehr zufrieden. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_105332	Der Inhaber bot dem Mitarbeiter den Umzugswagen. Er war geräumig genug für alle Möbel. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Der Text klingt etwas seltsam (bewertet mit 3). Es ist unwahrscheinlich, dass ein Inhaber einem Mitarbeiter einen Umzugswagen "bietet". Wahrscheinlicher wäre es, dass der Inhaber dem Mitarbeiter Zugriff auf einen Umzugswagen oder die Nutzung eines
ID_105357	Die Schülerin zeigte der Sitznachbarin die Formel. Sie war ziemlich kompliziert. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	5
ID_105183	Der Enkel malte dem Großvater den Garten. Der enthielt viele bunte Pflanzen. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	2
ID_105563	Der Onkel leitete dem Neffen den Videoclip. Der zeigte eine Katze und eine Gurke. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	2
ID_105310	Die Autorin widmete der Verlobten die Novelle. Diese war ein Verkaufshit. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	5
ID_105570	Die Chirurgin besorgte der Ärztin die Stelle. Die war sehr abwechslungsreich. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	2
ID_105369	Die Eigentümerin vermietete der Anwohnerin die Parkfläche. Die war glücklicherweise schattig. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
