ID_100722	Den Buchhalter soll der Auszubildende sehen. Dieser hat	den Auszubildenden zu sich gerufen, um ihm die Bücher zu zeigen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Das "Dieser" bezieht sich auf den Buchhalter.
ID_100792	Der Schüler will den Direktor begrüßen. Der hat	Der hat eine wichtige Besprechung.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Direktor".
ID_100666	Den Maler will der Mieter bezahlen. Der ist	Der Maler ist ein Freund des Mieters.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Maler".
ID_100694	Den Assistenten will der Vorgesetzte suchen. Dieser hat	den Vorgesetzten verlassen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Das "Dieser" bezieht sich auf "Assistenten".
ID_100715	Den Sieger will der Trainer ehren. Dieser hat	Dieser hat das Spiel gewonnen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Das "Dieser" bezieht sich auf den "Sieger".
ID_100848	Der Busfahrer will den Reiseleiter wecken. Dieser ist	Der Reiseleiter ist eingeschlafen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Das "Dieser" bezieht sich auf "Reiseleiter".
ID_100736	Den Bewerber soll der Manager einstellen. Er hat	Er hat eine beeindruckende Berufserfahrung und ist sehr gut in seinem Fachgebiet.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Bewerber.
ID_100652	Den Kameraden will der Soldat überraschen. Der ist	Der Kamerad ist in einem anderen Raum.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Kamerad".
ID_100827	Der Verkäufer soll den Dieb anzeigen. Dieser ist	Der Verkäufer soll den Dieb anzeigen. Dieser ist in den Laden eingedrungen und hat mehrere Artikel gestohlen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Das "Dieser" bezieht sich auf den Dieb.
ID_100834	Der Sekretär will den Chef stören. Dieser ist	Der Sekretär will den Chef stören. Dieser ist in einer wichtigen Besprechung.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Das "Dieser" bezieht sich auf den Chef.
ID_100778	Der Komödiant will den Clown einladen. Der hat	Der hat eine Show in der Stadt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Clown".
ID_100813	Der Ober soll den Koch loben. Der hat	den besten Kuchen gebacken, den ich je gegessen habe.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Koch".
ID_100890	Der Abiturient will den Besucher erschrecken. Er ist	Er ist ein Freund des Abiturienten.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Abiturienten.
ID_100862	Der Kunde will den Fachmann aufsuchen. Er ist	Der Kunde will den Fachmann aufsuchen. Er ist ein Elektriker.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Kunden.
ID_100708	Den Opa soll der Pfleger baden. Dieser ist	Der Opa ist 85 Jahre alt und benötigt Hilfe beim Baden.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Das "Dieser" bezieht sich auf den Pfleger.
