ID_100074	Den Kranken soll der Samariter pflegen. Er ist	Er ist von einem Auto angefahren worden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Kranken"
ID_100044	Den Politiker will der Künstler zeichnen. Dieser ist	Dieser ist ein bekannter Politiker.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Politiker"
ID_100050	Den Ordnungshüter soll der Passant informieren. Dieser ist	Dieser ist in der Nähe.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Passant"
ID_100206	Der Babysitter will den Jungen tadeln. Er hat	Er hat die Wohnung mit Farbe beschmiert.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Jungen"
ID_100188	Der Arzt will den Patienten untersuchen. Er hat	Er hat eine seltene Krankheit.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Patienten"
ID_100110	Der Soldat will den Kameraden überraschen. Der ist	Der ist in der Nähe.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Kameraden"
ID_100146	Der Pfleger soll den Opa baden. Dieser hat	Diesen hat die Alzheimer-Krankheit.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Opa"
ID_100122	Der Sanitäter muss den Verletzten tragen. Der ist	Der ist schwer verletzt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Verletzten"
ID_100026	Den Direktor will der Schüler begrüßen. Der hat	Der hat eine neue Schule gegründet.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Direktor"
ID_100116	Der Pförtner soll den Hausmeister benachrichtigen. Der ist	Der ist mit dem Chef im Gespräch.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Hausmeister"
ID_100014	Den Abenteurer soll der Journalist fotografieren. Der hat	Der hat eine neue Entdeckung gemacht.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Abenteurer"
ID_100176	Der Bodyguard will den Star verstecken. Dieser hat	Diesen hat einen Skandal verursacht.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Star"
ID_100092	Den Besucher will der Abiturient erschrecken. Er ist	Er ist ein Freund des Abiturienten.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Besucher"
ID_100104	Den Geschäftsmann will der Steuerberater warnen. Er ist	Er ist in einen Steuerbetrug verwickelt.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Geschäftsmann"
ID_100002	Den Professor soll der Doktorand vertreten. Der hat	Der hat eine Grippe.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Professor"
ID_100182	Der Vater will den Sohn küssen. Er hat	Er hat eine Nasenblutung.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Sohn"
ID_100170	Der Vorgesetzte will den Assistenten suchen. Dieser hat	Diesen hat die Arbeit nicht erledigt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Assistenten"
