ID_100440	Den Besucher will der Abiturient erschrecken. Dieser ist	Dieser ist zu spät dran für die Prüfung.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Besucher"
ID_100629	Der Polizist will den Raser prüfen. Er hat	Er hat sehr hohe Geschwindigkeit gefahren.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Raser"
ID_100517	Den Hausmeister soll der Pförtner benachrichtigen. Er ist	Er ist im Krankenhaus. (oder Er liegt im Koma, oder Er ist in der Operation, etc.)	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Hausmeister"
ID_100601	Der Babysitter will den Jungen tadeln. Dieser hat	Dieser hat den Ball in das Fenster geworfen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Jungen"
ID_100475	Den Anfänger will der Fahrer überholen. Dieser ist	Dieser ist langsam und fährt mit niedriger Geschwindigkeit.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Anfänger"
ID_100608	Der Komödiant will den Clown einladen. Er hat	ihn noch nie gesehen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Komödiant"
ID_100398	Den Star will der Bodyguard verstecken. Der hat	ein Paparazzo entdeckt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Paparazzo"
ID_100538	Der Busfahrer will den Reiseleiter wecken. Der ist	schlafend.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Busfahrer"
ID_100552	Der Verkäufer soll den Dieb anzeigen. Der ist	Der ist gestern Abend in den Laden eingebrochen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Dieb"
ID_100566	Der Manager soll den Bewerber einstellen. Dieser hat	ein sehr gutes Zeugnis von seiner letzten Firma.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Bewerber"
ID_100412	Den Sieger will der Trainer ehren. Der hat	Der hat das Finale gewonnen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Sieger"
ID_100594	Der Regisseur will den Schauspieler unterstützen. Dieser hat	angespanntes Spiel gezeigt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Schauspieler"
ID_100531	Der Sekretär will den Chef stören. Der ist	Der ist in einem Meeting.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Sekretär"
ID_100405	Den Opa soll der Pfleger baden. Der hat	80 Jahre.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Pfleger"
ID_100468	Den Gast soll der Kellner bedienen. Dieser ist	Dieser ist überlastet.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Kellner"
ID_100426	Den Klassensprecher will der Lehrer loben. Der hat	Der hat eine sehr gute Rede gehalten.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Klassensprecher"
ID_100636	Der Ober soll den Koch loben. Er hat	ein hervorragendes Menü zubereitet.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Koch"
ID_100503	Den Unruhestifter will der Bäckermeister melden. Er ist	Er ist ein Fremder, der in seinem Laden Unruhe gestiftet hat.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Unruhestifter"
ID_100496	Den Angestellten will der Wachmann retten. Er ist	von einem Brand eingeschlossen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Angestellten"
ID_100489	Den Maler will der Mieter bezahlen. Er ist	Er ist zu spät mit dem Malen gekommen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Maler"
ID_100447	Den Geschäftsmann will der Steuerberater warnen. Dieser ist	Dieser ist in Gefahr, Steuerschulden zu machen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Steuerberater"
ID_100615	Der Schüler will den Direktor begrüßen. Er hat	Er hat den neuen Direktor noch nicht kennengelernt.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Schüler"
ID_100587	Der Student will den Dozenten treffen. Dieser hat	Dieser hat einen Termin mit einem anderen Studenten.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Dozenten"
ID_100573	Der Vater will den Sohn küssen. Dieser hat	Dieser hat Kopfschmerzen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Sohn"
ID_100419	Den Assistenten will der Vorgesetzte suchen. Der hat	er einen wichtigen Bericht fertiggestellt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Assistenten"
ID_100433	Den Buchhalter soll der Auszubildende sehen. Der hat	die Aufgabe, die Finanzunterlagen zu überprüfen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Auszubildende"
ID_100524	Der Anwalt will den Angeklagten kontrollieren. Der ist	nderwirklich betrunken.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Anwalt"
ID_100461	Den Kranken soll der Samariter pflegen. Dieser ist	Dieser ist auf der Straße liegengeblieben.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Samariter"
ID_100482	Den Kameraden will der Soldat überraschen. Er ist	heimlich in die Stadt gegangen, um ihm ein Geschenk zu bringen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Soldat"
ID_100545	Der Passant soll den Ordnungshüter informieren. Der ist	Der ist bewusstlos auf der Straße liegen geblieben.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Passant"
ID_100559	Der Künstler will den Politiker zeichnen. Der ist	Der Politiker ist ein wichtiger Mann in der Stadt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Künstler"
ID_100510	Den Verletzten muss der Sanitäter tragen. Er ist	von einem Auto angefahren worden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Verletzten" (aber das ist nicht korrekt, ich sollte auf "Sanitäterin" Bezug nehmen)
ID_100643	Der Doktorand soll den Professor vertreten. Er hat	er hat eine wichtige Konferenz in Berlin zu besuchen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Doktorand"
ID_100622	Der Journalist soll den Abenteurer fotografieren. Er hat	ein beeindruckendes Gesicht nach einem erfolgreichen Bergsteigungsversuch.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Abenteurer"
ID_100580	Der Arzt will den Patienten untersuchen. Dieser hat	starke Schmerzen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Patienten"
ID_100454	Den Fachmann will der Kunde aufsuchen. Dieser ist	Dieser ist ein Arzt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Fachmann"
