ID_100135	Der Mieter will den Maler bezahlen. Der ist	Der ist für die Renovierung seines Wohnzimmers verantwortlich.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Maler"
ID_100189	Der Arzt will den Patienten untersuchen. Er hat	Er hat starke Bauchschmerzen und Fieber.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Patienten"
ID_100033	Den Clown will der Komödiant einladen. Der hat	Den Clown will der Komödiant einladen. Der hat schon viele Jahre im Zirkus gearbeitet und ist bekannt für seine humorvollen Darbietungen, die das Publikum jedes Mal zum Lachen bringen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Komödiant"
ID_100069	Den Angeklagten will der Anwalt kontrollieren. Dieser ist	Seit Jahren von der Polizei observiert worden.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Angeklagten"
ID_100093	Den Besucher will der Abiturient erschrecken. Er ist	Er ist ein begeisterter Fan von Horrorfilmen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Besucher"
ID_100153	Der Auszubildende soll den Buchhalter sehen. Dieser hat	Dieser hat eine wichtige Bilanzprüfung vor.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Buchhalter"
ID_100123	Der Sanitäter muss den Verletzten tragen. Der ist	Er hat sich bei einem Sturz vom Fahrrad verletzt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Verletzten"
ID_100165	Der Lehrer will den Klassensprecher loben. Dieser hat	Dieser hat die Klassenkameraden motiviert, sich aktiv an der Schulgemeinschaft zu beteiligen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Klassensprecher"
ID_100111	Der Soldat will den Kameraden überraschen. Der ist	Der ist in der Nacht zurückgekehrt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Kameraden"
ID_100009	Den Koch soll der Ober loben. Der hat	Den ausgezeichneten Service und die kreativen Gerichte gelobt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Ober", da es sich um eine Person handelt, die in der Lage ist, jemanden zu loben.
ID_100105	Den Geschäftsmann will der Steuerberater warnen. Er ist	Er ist aufgrund seiner komplexen Finanzsituation einem hohen Risiko ausgesetzt.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Geschäftsmann"
ID_100129	Der Bäckermeister will den Unruhestifter melden. Der ist	Der ist in der Bäckerei geschlichen und hat Brote gestohlen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Unruhestifter"
ID_100063	Den Reiseleiter will der Busfahrer wecken. Dieser ist	Dieser ist bereits aufgewacht und bereit, die Tour zu beginnen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Dieses Pronomen "dieser" bezieht sich auf den Reiseleiter, der im vorherigen Satz erwähnt wurde.
ID_100051	Den Ordnungshüter soll der Passant informieren. Dieser ist	Dieser ist auf der Suche nach einem vermissten Kind.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Ordnungshüter"
ID_100159	Der Trainer will den Sieger ehren. Dieser hat	Dieser hat das Finale mit einem beeindruckenden Treffer gewonnen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Sieger"
