ID_111797	NA. NA
ID_111815	NA. NA
ID_111805	NA. NA
ID_111811	NA. NA
ID_111793	NA. NA
ID_111802	NA. NA
ID_111817	NA. NA
ID_111806	NA. NA
ID_111813	NA. NA
ID_111818	NA. NA
ID_111816	NA. NA
ID_111801	NA. NA
ID_111794	NA. NA
ID_111785	NA. NA
ID_111800	NA. NA
ID_111795	NA. NA
ID_111808	NA. NA
ID_111799	NA. NA
ID_111789	NA. NA
ID_111810	NA. NA
ID_111803	NA. NA
ID_111791	NA. NA
ID_111809	NA. NA
ID_111807	NA. NA
ID_111819	NA. NA
ID_111786	NA. NA
ID_111787	NA. NA
ID_111796	NA. NA
ID_111812	NA. NA
ID_111820	NA. NA
ID_111798	NA. NA
ID_111804	NA. NA
ID_111788	NA. NA
ID_111790	NA. NA
ID_111792	NA. NA
ID_111814	NA. NA
