ID_102291	Der Schüler ist dem Lehrer aufgefallen. Der hatte
ID_101767	Dem Kunden hat der Handwerker behagt. Der wollte
ID_102335	Dem Leser ist der Autor aufgefallen. Der konnte
ID_103307	Dem Journalisten hat der Politiker imponiert. Dieser wollte
ID_101587	Dem Türsteher ist der Eindringling entgangen. Dieser hatte
ID_101719	Der Jogger ist dem Dieb entgangen. Der ist
ID_101403	Dem Polizisten ist der Bankräuber entgangen. Er hat
ID_101415	Dem Polizisten ist der Bankräuber entgangen. Er hat
ID_103491	Dem König hat der Ritter imponiert. Der hat
ID_102343	Dem Leser ist der Autor aufgefallen. Der konnte
ID_103135	Dem Papst hat der Pilger gefallen. Er war
ID_103259	Der Schmied hat dem Reiter gefallen. Dieser konnte
ID_101939	Der Reisende hat dem Piloten behagt. Er war
ID_103667	Der Fußballspieler hat dem Trainer imponiert. Er konnte
ID_101755	Dem Kunden hat der Handwerker behagt. Der wollte
ID_102743	Dem Butler hat der Gärtner missfallen. Dieser durfte
ID_102339	Dem Leser ist der Autor aufgefallen. Der konnte
ID_101759	Dem Kunden hat der Handwerker behagt. Der wollte
ID_103663	Der Fußballspieler hat dem Trainer imponiert. Er konnte
ID_103095	Der Student hat dem Professor gefallen. Er hatte
ID_101715	Der Jogger ist dem Dieb entgangen. Der ist
ID_102911	Dem Zuhörer hat der Sänger gefallen. Der ist
ID_102115	Der Bewerber hat dem Chef behagt. Dieser war
ID_103495	Dem König hat der Ritter imponiert. Der hat
ID_101579	Dem Türsteher ist der Eindringling entgangen. Dieser hatte
ID_102163	Dem Jäger ist der Hirsch aufgefallen. Dieser wollte
ID_102563	Dem Zuschauer hat der Künstler missfallen. Er ist
ID_102739	Dem Butler hat der Gärtner missfallen. Dieser durfte
ID_102167	Dem Jäger ist der Hirsch aufgefallen. Dieser wollte
ID_102919	Dem Zuhörer hat der Sänger gefallen. Der ist
ID_103271	Der Schmied hat dem Reiter gefallen. Dieser konnte
ID_102111	Der Bewerber hat dem Chef behagt. Dieser war
ID_101763	Dem Kunden hat der Handwerker behagt. Der wollte
ID_101539	Der Hase ist dem Hund entgangen. Dieser ist
ID_102695	Der Autofahrer hat dem Polizisten missfallen. Dieser war
ID_102555	Dem Zuschauer hat der Künstler missfallen. Er ist
ID_102287	Der Schüler ist dem Lehrer aufgefallen. Der hatte
ID_102519	Der Brandstifter ist dem Feuerwehrmann aufgefallen. Er hatte
ID_102683	Der Autofahrer hat dem Polizisten missfallen. Dieser war
ID_102283	Der Schüler ist dem Lehrer aufgefallen. Der hatte
