ID_101322	Der Kunde will den Fachmann aufsuchen. Dieser ist
ID_101312	Der Fahrer will den Anfänger überholen. Dieser ist
ID_101217	Den Chef will der Sekretär stören. Der ist
ID_101197	Den Ordnungshüter soll der Passant informieren. Der ist
ID_101212	Den Politiker will der Künstler zeichnen. Der ist
ID_101357	Der Wachmann will den Angestellten retten. Er ist
ID_101292	Der Vorgesetzte will den Assistenten suchen. Der hat
ID_101342	Der Sanitäter muss den Verletzten tragen. Er ist
ID_101367	Der Mieter will den Maler bezahlen. Er ist
ID_101222	Den Dozenten will der Student treffen. Dieser hat
ID_101297	Der Bodyguard will den Star verstecken. Der hat
ID_101252	Den Abenteurer soll der Journalist fotografieren. Er hat
ID_101272	Den Koch soll der Ober loben. Er hat
ID_101202	Den Angeklagten will der Anwalt kontrollieren. Der ist
ID_101262	Den Direktor will der Schüler begrüßen. Er hat
ID_101302	Der Trainer will den Sieger ehren. Der hat
ID_101257	Den Raser will der Polizist prüfen. Er hat
ID_101307	Der Pfleger soll den Opa baden. Der hat
ID_101267	Den Clown will der Komödiant einladen. Er hat
ID_101192	Den Reiseleiter will dern Busfahrer wecken. Der ist
ID_101237	Den Sohn will der Vater küssen. Dieser hat
ID_101347	Der Pförtner soll den Hausmeister benachrichtigen. Er ist
ID_101317	Der Kellner soll den Gast bedienen. Dieser ist
ID_101287	Der Auszubildende soll den Buchhalter sehen. Der hat
ID_101242	Den Patienten will der Arzt untersuchen. Dieser ist
ID_101232	Den Bewerber soll der Manager einstellen. Dieser hat
ID_101247	Den Jungen will der Babysitter tadeln. Dieser hat
ID_101227	Den Schauspieler will der Regisseur unterstützen. Dieser hat
ID_101327	Der Samariter soll den Kranken pflegen. Dieser ist
ID_101277	Den Professor soll der Doktorand vertreten. Er hat
ID_101362	Der Bäckermeister will den Unruhestifter melden. Er ist
ID_101332	Der Steuerberater will den Geschäftsmann warnen. Dieser ist
ID_101207	Den Dieb soll der Verkäufer anzeigen. Der ist
ID_101282	Der Lehrer will den Klassensprecher loben. Der hat
ID_101337	Der Abiturient will den Besucher erschrecken. Dieser ist
ID_101352	Der Soldat will den Kameraden überraschen. Er ist
