ID_106068	Die Enkelin malte der Großmutter den Garten. Er/der/dieser enthielt viele bunte Pflanzen.
ID_106808	Der Anwalt erklärte der Mandantin die Beweislage. Er/der/dieser war wie immer perfekt vorbereitet.
ID_106936	Die Mutter kaufte dem Sohn die Zuckerwatte. Er/der/dieser war umgehend gut gelaunt.
ID_105919	Der Teenager verkaufte der Freundin den Ausweis. Sie/die/diese war bereits vorbestraft.
ID_106342	Der Friseur erzählte der Neukundin den Sonntagswitz. Sie/die/diese konnte danach nicht aufhören, zu lachen.
ID_107314	Der Dieb entwendete dem Touristen die Handtasche. Sie/die/diese enthielt alle Wertsachen.
ID_107400	Der Schneider nähte der Klientin die Jacke. Er/der/dieser investierte viel Mühe.
ID_107255	Der Chirurg besorgte dem Arzt die Stelle. Sie/die/diese war sehr abwechslungsreich.
ID_106855	Der Gastgeber organisierte der Rednerin die Hotelsuite. Er/der/dieser freute sich über den Besuch.
ID_107813	Die Vermieterin schickte dem Mieter den Mietvertrag. Sie/die/diese hat aber vergessen, zu unterschreiben.
ID_106139	Die Unternehmerin stellte dem Bankangestellten den Kostenplan. Sie/die/diese war dabei sehr konzentriert.
ID_107189	Die Tante leitete der Nichte den Videoclip. Er/der/dieser zeigte eine Katze und eine Gurke.
ID_106725	Der Therapeut gewöhnte dem Patienten die Marotte. Sie/die/diese hatte bereits gefährliche Folgen.
ID_107909	Der Student stahl der Dozentin den Laptop. Sie/die/diese hatte dadurch ernste Schwierigkeiten.
ID_107597	Die Lieferantin reichte dem Floristen die Rechnung. Er/der/dieser war sehr gutaussehend.
ID_107465	Der Regisseur empfahl der Schauspielerin die Fernsehserie. Er/der/dieser sah gern Komödien.
ID_107697	Die Verkäuferin lieh dem Interessenten den Autoschlüssel. Sie/die/diese war voller Hoffnung.
ID_106668	Der Eigentümer vermietete dem Anwohner die Parkfläche. Sie/die/diese war glücklicherweise schattig.
ID_105859	Der Künstler vererbte der Musikerin den Besitz. Sie/die/diese war jetzt sehr reich.
ID_106605	Der Schüler zeigte dem Sitznachbarn die Formel. Sie/die/diese war ziemlich kompliziert.
ID_106005	Die Archäologin präsentierte der Museumsdirektorin den Fund. Er/der/dieser war sensationell.
ID_107337	Der Kollege führte der Neuen die Prozedur. Er/der/dieser war dabei sehr sorgfältig.
ID_106116	Die Käuferin schuldete der Händlerin den Kaufpreis. Er/der/dieser lag im fünfstelligen Bereich.
ID_106395	Der Krankenpfleger wusch der Patientin den Rücken. Sie/die/diese kannte die Routine mittlerweile.
ID_106258	Die Klientin überwies dem Detektiv den Betrag. Sie/die/diese war dabei sehr diskret.
ID_107753	Die Wächterin hat dem Schwager den Geheimcode. Sie/die/diese war nämlich schon betrunken.
ID_107679	Die Türsteherin verweigerte der Besucherin den Zutritt. Er/der/dieser war leider nicht gestattet.
ID_107008	Die Lieferantin baute dem Kunden die Kommode. Er/der/dieser war nämlich etwas ungeschickt.
ID_106748	Der Betrüger raubte der Königin die Krone. Er/der/dieser war allerdings unvorsichtig.
ID_107064	Die Hotelmanagerin beschaffte dem Urlauber die Massage. Er/der/dieser machte nämlich einen gestressten Eindruck.
ID_107547	Die Chefin garantierte dem Angestellten die Gehaltserhöhung. Er/der/dieser war daraufhin sehr zufrieden.
ID_106454	Die Autorin widmete dem Verlobten die Novelle. Er/der/dieser war dafür sehr dankbar.
ID_107148	Der Lehrer kündigte dem Rektor die Pensionierung. Sie/die/diese war schon lange geplant.
ID_106198	Die Mitarbeiterin nahm dem Opernsänger den Mantel. Sie/die/diese fand das angemessen.
ID_106534	Die Inhaberin bot der Mitarbeiterin den Umzugswagen. Er/der/dieser war geräumig genug für alle Möbel.
