ID_109405	Die Schneiderin nähte der Klientin die Jacke um.. NA
ID_109521	Die Chefin garantierte der Angestellten die Gehaltserhöhung.. NA
ID_109005	Die Lieferantin baute dem Kunden die Kommode auf.. NA
ID_108710	Der Therapeut gewöhnte der Patientin die Marotte ab.. NA
ID_109206	Der Chirurg besorgte der Ärztin die Stelle.. NA
ID_108774	Der Betrüger raubte der Königin die Krone. . NA
ID_108974	Der Vater kaufte dem Sohn die Zuckerwatte.. NA
ID_109062	Die Hotelmanagerin beschaffte dem Urlauber die Massage.. NA
ID_108663	Der Eigentümer vermietete der Anwohnerin die Parkfläche. . NA
ID_109325	Der Kollege führte der Neuen die Prozedur vor. . NA
ID_108922	Die Gastgeberin organisierte der Rednerin die Hotelsuite.. NA
ID_109539	Die Lieferantin reichte dem Floristen die Rechnung.. NA
ID_108191	Die Käuferin schuldete dem Händler den Kaufpreis. . NA
ID_109130	Die Lehrerin kündigte dem Rektor die Pensionierung an.. NA
ID_108248	Die Unternehmerin stellte dem Bankangestellten den Kostenplan vor. . NA
ID_108388	Der Klient überwies dem Detektiv den Betrag.. NA
ID_108127	Die Enkelin malte dem Großvater den Garten. . NA
ID_108438	Der Friseur erzählte dem Neukunden den Sonntagswitz.. NA
ID_108328	Der Mitarbeiter nahm dem Opernsänger den Mantel ab.. NA
ID_108038	Der Archäologe präsentierte der Museumsdirektorin den Fund.. NA
ID_108530	Die Autorin widmete dem Verlobten die Novelle.. NA
ID_108860	Die Anwältin erklärte der Mandantin die Beweislage.. NA
ID_108577	Die Schülerin zeigte dem Sitznachbarn die Formel.. NA
ID_109465	Die Regisseurin empfahl der Schauspielerin die Fernsehserie.. NA
ID_107977	Der Teenager verkaufte der Freundin den Ausweis.. NA
ID_109268	Der Dieb entwendete der Touristin die Handtasche. . NA
ID_108465	Der Krankenpfleger wusch der Patientin den Rücken.. NA
