ID_100424	Den Assistenten will der Vorgesetzte suchen. Der hat
ID_100452	Den Geschäftsmann will der Steuerberater warnen. Dieser ist
ID_100508	Den Unruhestifter will der Bäckermeister melden. Er ist
ID_100445	Den Besucher will der Abiturient erschrecken. Dieser ist
ID_100641	Der Ober soll den Koch loben. Er hat
ID_100564	Der Künstler will den Politiker zeichnen. Der ist
ID_100431	Den Klassensprecher will der Lehrer loben. Der hat
ID_100648	Der Doktorand soll den Professor vertreten. Er hat
ID_100613	Der Komödiant will den Clown einladen. Er hat
ID_100599	Der Regisseur will den Schauspieler unterstützen. Dieser hat
ID_100438	Den Buchhalter soll der Auszubildende sehen. Der hat
ID_100543	Der Busfahrer will den Reiseleiter wecken. Der ist
ID_100571	Der Manager soll den Bewerber einstellen. Dieser hat
ID_100466	Den Kranken soll der Samariter pflegen. Dieser ist
ID_100417	Den Sieger will der Trainer ehren. Der hat
ID_100529	Der Anwalt will den Angeklagten kontrollieren. Der ist
ID_100494	Den Maler will der Mieter bezahlen. Er ist
ID_100515	Den Verletzten muss der Sanitäter tragen. Er ist
ID_100536	Der Sekretär will den Chef stören. Der ist
ID_100634	Der Polizist will den Raser prüfen. Er hat
ID_100410	Den Opa soll der Pfleger baden. Der hat
ID_100627	Der Journalist soll den Abenteurer fotografieren. Er hat
ID_100487	Den Kameraden will der Soldat überraschen. Er ist
ID_100592	Der Student will den Dozenten treffen. Dieser hat
ID_100480	Den Anfänger will der Fahrer überholen. Dieser ist
ID_100522	Den Hausmeister soll der Pförtner benachrichtigen. Er ist
ID_100459	Den Fachmann will der Kunde aufsuchen. Dieser ist
ID_100550	Der Passant soll den Ordnungshüter informieren. Der ist
ID_100620	Der Schüler will den Direktor begrüßen. Er hat
ID_100557	Der Verkäufer soll den Dieb anzeigen. Der ist
ID_100585	Der Arzt will den Patienten untersuchen. Dieser hat
ID_100606	Der Babysitter will den Jungen tadeln. Dieser hat
ID_100578	Der Vater will den Sohn küssen. Dieser hat
ID_100473	Den Gast soll der Kellner bedienen. Dieser ist
ID_100403	Den Star will der Bodyguard verstecken. Der hat
ID_100501	Den Angestellten will der Wachmann retten. Er ist
