ID_100265	Den Raser will der Polizist prüfen. Dieser hat
ID_100285	Den Klassensprecher will der Lehrer loben. Er hat
ID_100245	Den Anfänger will der Fahrer überholen. Der ist
ID_100240	Den Geschäftsmann will der Steuerberater warnen. Der ist
ID_100270	Den Abenteurer soll der Journalist fotografieren. Dieser hat
ID_100235	Den Kranken soll der Samariter pflegen. Der ist
ID_100350	Der Bäckermeister will den Unruhestifter melden. Dieser ist
ID_100320	Der Vater will den Sohn küssen. Der hat
ID_100340	Der Wachmann will den Angestellten retten. Dieser ist
ID_100230	Den Fachmann will der Kunde aufsuchen. Der ist
ID_100220	Den Gast soll der Kellner bedienen. Der ist
ID_100380	Der Verkäufer soll den Dieb anzeigen. Er ist
ID_100375	Der Künstler will den Politiker zeichnen. Er ist
ID_100225	Den Besucher will der Abiturient erschrecken. Der ist
ID_100315	Der Regisseur will den Schauspieler unterstützen. Der hat
ID_100300	Den Opa soll der Pfleger baden. Er hat
ID_100390	Der Passant soll den Ordnungshüter informieren. Er ist
ID_100335	Der Student will den Dozenten treffen. Der hat
ID_100295	Den Buchhalter soll der Auszubildende sehen. Er hat
ID_100360	Der Soldat will den Kameraden überraschen. Dieser ist
ID_100255	Den Direktor will der Schüler begrüßen. Dieser hat
ID_100365	Der Pförtner soll den Hausmeister benachrichtigen. Dieser ist
ID_100370	Der Sekretär will den Chef stören. Er ist
ID_100345	Der Mieter will den Maler bezahlen. Dieser ist
ID_100280	Den Assistenten will der Vorgesetzte suchen. Er hat
ID_100260	Den Professor soll der Doktorand vertreten. Dieser hat
ID_100395	Der Busfahrer will den Reiseleiter wecken. Er ist
ID_100250	Den Clown will der Komödiant einladen. Dieser hat
ID_100355	Der Sanitäter muss den Verletzten tragen. Dieser ist
ID_100305	Den Star will der Bodyguard verstecken. Er hat
ID_100330	Der Arzt will den Patienten untersuchen. Der hat
ID_100275	Den Koch soll der Ober loben. Dieser hat
ID_100325	Der Manager soll den Bewerber einstellen. Der hat
ID_100385	Der Anwalt will den Angeklagten kontrollieren. Er ist
ID_100310	Der Babysitter will den Jungen tadeln. Der hat
ID_100290	Den Sieger will der Trainer ehren. Er hat
