ID_101686	Dem Dieb ist der Jogger entgangen. Dieser ist
ID_103230	Dem Reiter hat der Schmied gefallen. Er konnte
ID_102202	Der Hirsch ist dem Jäger aufgefallen. Dieser wollte
ID_103578	Dem Trainer hat der Fußballspieler imponiert. Der konnte
ID_103006	Dem Professor hat der Student gefallen. Der hatte
ID_101450	Der Bankräuber ist dem Polizisten entgangen. Er hat
ID_102030	Der Musiker hat dem Zuhörer behagt. Er konnte
ID_101510	Dem Hund ist der Hase entgangen. Er ist
ID_101506	Dem Hund ist der Hase entgangen. Er ist
ID_103234	Dem Reiter hat der Schmied gefallen. Er konnte
ID_101814	Der Handwerker hat dem Kunden behagt. Der wollte
ID_102962	Der Sänger hat dem Zuhörer gefallen. Der ist
ID_102382	Der Autor ist dem Leser aufgefallen. Der konnte
ID_102786	Der Gärtner hat dem Butler missfallen. Dieser durfte
ID_101862	Dem Piloten hat der Reisende behagt. Er war
ID_102262	Dem Lehrer ist der Schüler aufgefallen. Dieser hatte
ID_102650	Dem Polizisten hat der Autofahrer missfallen. Er war
ID_101810	Der Handwerker hat dem Kunden behagt. Der wollte
ID_103226	Dem Reiter hat der Schmied gefallen. Er konnte
ID_102834	Dem Hotelier hat der Tourist missfallen. Dieser war
ID_102258	Dem Lehrer ist der Schüler aufgefallen. Dieser hatte
ID_102954	Der Sänger hat dem Zuhörer gefallen. Der ist
ID_102658	Dem Polizisten hat der Autofahrer missfallen. Er war
ID_102086	Dem Chef hat der Bewerber behagt. Er war
ID_102082	Dem Chef hat der Bewerber behagt. Er war
ID_103362	Der Politiker hat dem Journalisten imponiert. Dieser wollte
ID_102782	Der Gärtner hat dem Butler missfallen. Dieser durfte
ID_102610	Der Künstler hat dem Zuschauer missfallen. Er ist
ID_103366	Der Politiker hat dem Journalisten imponiert. Dieser wollte
ID_102038	Der Musiker hat dem Zuhörer behagt. Er konnte
ID_101638	Der Eindringling ist dem Türsteher entgangen. Dieser hatte
ID_101454	Der Bankräuber ist dem Polizisten entgangen. Er hat
ID_102966	Der Sänger hat dem Zuhörer gefallen. Der ist
ID_103178	Der Pilger hat dem Papst gefallen. Er war
ID_101458	Der Bankräuber ist dem Polizisten entgangen. Er hat
ID_103582	Dem Trainer hat der Fußballspieler imponiert. Der konnte
ID_102034	Der Musiker hat dem Zuhörer behagt. Er konnte
ID_102430	Dem Feuerwehrmann ist der Brandstifter aufgefallen. Der hatte
ID_101502	Dem Hund ist der Hase entgangen. Er ist
ID_101634	Der Eindringling ist dem Türsteher entgangen. Dieser hatte
ID_102210	Der Hirsch ist dem Jäger aufgefallen. Dieser wollte
ID_102026	Der Musiker hat dem Zuhörer behagt. Er konnte
ID_102662	Dem Polizisten hat der Autofahrer missfallen. Er war
ID_103414	Dem Patienten hat der Arzt imponiert. Dieser ist
ID_102434	Dem Feuerwehrmann ist der Brandstifter aufgefallen. Der hatte
ID_102654	Dem Polizisten hat der Autofahrer missfallen. Er war
ID_102790	Der Gärtner hat dem Butler missfallen. Dieser durfte
ID_102074	Dem Chef hat der Bewerber behagt. Er war
ID_103182	Der Pilger hat dem Papst gefallen. Er war
ID_102614	Der Künstler hat dem Zuschauer missfallen. Er ist
ID_101806	Der Handwerker hat dem Kunden behagt. Der wollte
ID_102214	Der Hirsch ist dem Jäger aufgefallen. Dieser wollte
ID_103406	Dem Patienten hat der Arzt imponiert. Dieser ist
ID_102386	Der Autor ist dem Leser aufgefallen. Der konnte
ID_102254	Dem Lehrer ist der Schüler aufgefallen. Dieser hatte
ID_102838	Dem Hotelier hat der Tourist missfallen. Dieser war
ID_103014	Dem Professor hat der Student gefallen. Der hatte
ID_103010	Dem Professor hat der Student gefallen. Der hatte
ID_102602	Der Künstler hat dem Zuschauer missfallen. Er ist
ID_102250	Dem Lehrer ist der Schüler aufgefallen. Dieser hatte
ID_103590	Dem Trainer hat der Fußballspieler imponiert. Der konnte
ID_102438	Dem Feuerwehrmann ist der Brandstifter aufgefallen. Der hatte
ID_103002	Dem Professor hat der Student gefallen. Der hatte
ID_103354	Der Politiker hat dem Journalisten imponiert. Dieser wollte
ID_101630	Der Eindringling ist dem Türsteher entgangen. Dieser hatte
ID_103534	Der Ritter hat dem König imponiert. Der hat
ID_103542	Der Ritter hat dem König imponiert. Der hat
ID_102958	Der Sänger hat dem Zuhörer gefallen. Der ist
ID_103410	Dem Patienten hat der Arzt imponiert. Dieser ist
ID_102078	Dem Chef hat der Bewerber behagt. Er war
ID_101802	Der Handwerker hat dem Kunden behagt. Der wollte
ID_103358	Der Politiker hat dem Journalisten imponiert. Dieser wollte
ID_102830	Dem Hotelier hat der Tourist missfallen. Dieser war
ID_103238	Dem Reiter hat der Schmied gefallen. Er konnte
ID_101682	Dem Dieb ist der Jogger entgangen. Dieser ist
ID_102826	Dem Hotelier hat der Tourist missfallen. Dieser war
ID_102606	Der Künstler hat dem Zuschauer missfallen. Er ist
ID_103402	Dem Patienten hat der Arzt imponiert. Dieser ist
ID_101674	Dem Dieb ist der Jogger entgangen. Dieser ist
ID_103186	Der Pilger hat dem Papst gefallen. Er war
ID_101850	Dem Piloten hat der Reisende behagt. Er war
ID_102390	Der Autor ist dem Leser aufgefallen. Der konnte
ID_102778	Der Gärtner hat dem Butler missfallen. Dieser durfte
ID_101626	Der Eindringling ist dem Türsteher entgangen. Dieser hatte
ID_101678	Dem Dieb ist der Jogger entgangen. Dieser ist
ID_101854	Dem Piloten hat der Reisende behagt. Er war
ID_103586	Dem Trainer hat der Fußballspieler imponiert. Der konnte
ID_103530	Der Ritter hat dem König imponiert. Der hat
ID_102426	Dem Feuerwehrmann ist der Brandstifter aufgefallen. Der hatte
ID_103190	Der Pilger hat dem Papst gefallen. Er war
ID_103538	Der Ritter hat dem König imponiert. Der hat
ID_101462	Der Bankräuber ist dem Polizisten entgangen. Er hat
ID_102206	Der Hirsch ist dem Jäger aufgefallen. Dieser wollte
ID_101858	Dem Piloten hat der Reisende behagt. Er war
ID_101498	Dem Hund ist der Hase entgangen. Er ist
ID_102378	Der Autor ist dem Leser aufgefallen. Der konnte
