ID_109947	Die Chefin garantierte die Gehaltserhöhung dem Angestellten.. Er war daraufhin sehr zufrieden.
ID_109937	Die Gastgeberin organisierte die Hotelsuite dem Redner.. Diese war frisch renoviert.
ID_109918	Die Wächterin hat den Geheimcode dem Schwager anvertraut.. Der war allerdings lang und schwer zu merken.
ID_109923	Die Archäologin präsentierte den Fund dem Museumsdirektor.. Sie war sehr aufgeregt.
ID_109931	Die Autorin widmete die Novelle dem Verlobten.. Dieser war dafür sehr dankbar.
ID_109934	Die Therapeutin gewöhnte die Marotte dem Patienten ab.. Diese war sehr bemüht.
ID_109917	Die Verkäuferin lieh den Autoschlüssel dem Interessenten.. Er war defekt.
ID_109928	Die Klientin überwies den Betrag dem Detektiv.. Dieser war großzügig aufgerundet.
ID_109930	Die Krankenpflegerin wusch den Rücken dem Patienten.. Der kannte die Routine mittlerweile.
ID_109938	Die Mutter kaufte die Zuckerwatte dem Sohn.. Er war umgehend gut gelaunt.
ID_109913	Die Künstlerin vererbte den Besitz dem Musiker.. Dieser war jetzt sehr reich.
ID_109916	Die Türsteherin verweigerte den Zutritt dem Besucher.. Diese war etwas unhöflich.
ID_109925	Die Käuferin schuldete den Kaufpreis dem Händler.. Diese war telefonisch nicht erreichbar.
ID_109941	Die Lehrerin kündigte die Pensionierung dem Rektor an.. Sie war dabei etwas traurig.
ID_109946	Die Regisseurin empfahl die Fernsehserie dem Schauspieler.. Diese handelte von einer lustigen Verwechslung.
ID_109914	Die Inhaberin bot den Umzugswagen dem Mitarbeiter an.. Sie wollte sich das Wochenende ohnehin frei nehmen.
ID_109936	Die Anwältin erklärte die Beweislage dem Mandanten.. Die war uneindeutig.
ID_109935	Die Betrügerin raubte die Krone dem König.. Sie war unfassbar wertvoll.
ID_109932	Die Schülerin zeigte die Formel dem Sitznachbarn.. Sie war schon immer sehr nett.
ID_109933	Die Eigentümerin vermietete die Parkfläche dem Anwohner.. Die war froh über den langfristigen Vertrag.
ID_109943	Die Diebin entwendete die Handtasche dem Touristen.. Diese war dabei sehr aggressiv.
ID_109939	Die Lieferantin baute die Kommode dem Kunden auf.. Der war nämlich etwas ungeschickt.
ID_109948	Die Lieferantin reichte die Rechnung dem Floristen.. Die war sehr gutaussehend.
ID_109945	Die Schneiderin nähte die Jacke dem Klienten um.. Die fiel größer aus als gewollt.
ID_109915	Die Tante leitete den Videoclip dem Neffen weiter.. Die mochte witzige Katzenvideos.
ID_109922	Die Teenagerin verkaufte den Ausweis dem Freund.. Dieser war bereits vorbestraft.
ID_109927	Die Mitarbeiterin nahm den Mantel dem Opernsänger ab.. Der war erfreulicherweise aus Kunstpelz.
ID_109926	Die Unternehmerin stellte den Kostenplan dem Bankangestellten vor.. Er war sorgfältig berechnet worden.
ID_109919	Die Vermieterin schickte den Mietvertrag dem Mieter.. Dieser war präzise formuliert.
ID_109920	Die Studentin stahl den Laptop dem Dozenten.. Er hatte dadurch ernste Schwierigkeiten.
ID_109944	Die Kollegin führte die Prozedur dem Neuen vor.. Sie war ziemlich komplex.
ID_109924	Die Enkelin malte den Garten dem Großvater.. Die wurde erst am späten Abend langsam müde.
ID_109940	Die Hotelmanagerin beschaffte die Massage dem Urlauber.. Dieser machte nämlich einen gestressten Eindruck.
ID_109929	Die Friseurin erzählte den Sonntagswitz dem Neukunden.. Er konnte danach nicht aufhören, zu lachen.
ID_109921	Die Arbeitgeberin zeigte den Arbeitsvertrag dem Bewerber.. Der wirkte dabei sehr sympathisch.
ID_109942	Die Chirurgin besorgte die Stelle dem Arzt.. Die hatte nämlich nützliche Kontakte.
