ID_100753	Den Sohn will der Vater küssen. Er hat
ID_100858	Der Künstler will den Politiker zeichnen. Dieser ist
ID_100886	Der Steuerberater will den Geschäftsmann warnen. Er ist
ID_100746	Den Schauspieler will der Regisseur unterstützen. Er hat
ID_100760	Den Dozenten will der Student treffen. Er hat
ID_100781	Der Komödiant will den Clown einladen. Der hat
ID_100697	Den Assistenten will der Vorgesetzte suchen. Dieser hat
ID_100893	Der Abiturient will den Besucher erschrecken. Er ist
ID_100774	Den Patienten will der Arzt untersuchen. Er hat
ID_100732	Den Star will der Bodyguard verstecken. Dieser hat
ID_100830	Der Verkäufer soll den Dieb anzeigen. Dieser ist
ID_100809	Der Doktorand soll den Professor vertreten. Der hat
ID_100683	Den Verletzten muss der Sanitäter tragen. Der ist
ID_100655	Den Kameraden will der Soldat überraschen. Der ist
ID_100872	Der Fahrer will den Anfänger überholen. Er ist
ID_100816	Der Ober soll den Koch loben. Der hat
ID_100879	Der Samariter soll den Kranken pflegen. Er ist
ID_100767	Den Jungen will der Babysitter tadeln. Er hat
ID_100676	Den Unruhestifter will der Bäckermeister melden. Der ist
ID_100711	Den Opa soll der Pfleger baden. Dieser ist
ID_100802	Der Journalist soll den Abenteurer fotografieren. Der hat
ID_100900	Der Kellner soll den Gast bedienen. Er ist
ID_100704	Den Klassensprecher will der Lehrer loben. Dieser hat
ID_100823	Der Passant soll den Ordnungshüter informieren. Dieser ist
ID_100718	Den Sieger will der Trainer ehren. Dieser hat
ID_100865	Der Kunde will den Fachmann aufsuchen. Er ist
ID_100851	Der Busfahrer will den Reiseleiter wecken. Dieser ist
ID_100788	Der Polizist will den Raser prüfen. Der hat
ID_100690	Den Hausmeister soll der Pförtner benachrichtigen. Der ist
ID_100739	Den Bewerber soll der Manager einstellen. Er hat
ID_100725	Den Buchhalter soll der Auszubildende sehen. Dieser hat
ID_100844	Der Anwalt will den Angeklagten kontrollieren. Dieser ist
ID_100662	Den Angestellten will der Wachmann retten. Der ist
ID_100669	Den Maler will der Mieter bezahlen. Der ist
ID_100795	Der Schüler will den Direktor begrüßen. Der hat
ID_100837	Der Sekretär will den Chef stören. Dieser ist
