ID_102499	Der Brandstifter ist dem Feuerwehrmann aufgefallen. Dieser hatte
ID_102367	Dem Leser ist der Autor aufgefallen. Er konnte
ID_102495	Der Brandstifter ist dem Feuerwehrmann aufgefallen. Dieser hatte
ID_103527	Dem König hat der Ritter imponiert. Er hat
ID_103247	Der Schmied hat dem Reiter gefallen. Der konnte
ID_101787	Dem Kunden hat der Handwerker behagt. Er wollte
ID_101739	Der Jogger ist dem Dieb entgangen. Er ist
ID_103067	Der Student hat dem Professor gefallen. Dieser hatte
ID_103075	Der Student hat dem Professor gefallen. Dieser hatte
ID_101523	Der Hase ist dem Hund entgangen. Der ist
ID_102939	Dem Zuhörer hat der Sänger gefallen. Er ist
ID_101791	Dem Kunden hat der Handwerker behagt. Er wollte
ID_102947	Dem Zuhörer hat der Sänger gefallen. Er ist
ID_102147	Dem Jäger ist der Hirsch aufgefallen. Der wollte
ID_102371	Dem Leser ist der Autor aufgefallen. Er konnte
ID_101387	Dem Polizisten ist der Bankräuber entgangen. Dieser hat
ID_102375	Dem Leser ist der Autor aufgefallen. Er konnte
ID_103251	Der Schmied hat dem Reiter gefallen. Der konnte
ID_102903	Der Tourist hat dem Hotelier missfallen. Er war
ID_102099	Der Bewerber hat dem Chef behagt. Der war
ID_103643	Der Fußballspieler hat dem Trainer imponiert. Dieser konnte
ID_102539	Dem Zuschauer hat der Künstler missfallen. Dieser ist
ID_102143	Dem Jäger ist der Hirsch aufgefallen. Der wollte
ID_101919	Der Reisende hat dem Piloten behagt. Dieser war
ID_101563	Dem Türsteher ist der Eindringling entgangen. Der hatte
ID_101967	Dem Zuhörer hat der Musiker behagt. Dieser konnte
ID_101795	Dem Kunden hat der Handwerker behagt. Er wollte
ID_102551	Dem Zuschauer hat der Künstler missfallen. Dieser ist
ID_102503	Der Brandstifter ist dem Feuerwehrmann aufgefallen. Dieser hatte
ID_101571	Dem Türsteher ist der Eindringling entgangen. Der hatte
ID_102363	Dem Leser ist der Autor aufgefallen. Er konnte
ID_103519	Dem König hat der Ritter imponiert. Er hat
ID_101799	Dem Kunden hat der Handwerker behagt. Er wollte
