ID_107742	Die Verkäuferin lieh der Interessentin den Autoschlüssel. Er war defekt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6. Der Text klingt einigermaßen natürlich, es gibt jedoch einen kleinen Fehler: "lieh" sollte wahrscheinlich "leihte" sein, da es sich um die Vergangenheitsform handelt.
ID_107127	Die Lehrerin kündigte dem Rektor die Pensionierung. Er war darüber etwas traurig. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_106449	Die Autorin widmete dem Verlobten die Novelle. Dieser war dafür sehr dankbar. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_106852	Der Gastgeber organisierte der Rednerin die Hotelsuite. Dieser freute sich über den Besuch. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_105923	Der Teenager verkaufte der Freundin den Ausweis. Diese war bereits vorbestraft. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	2
ID_106110	Die Käuferin schuldete der Händlerin den Kaufpreis. Dieser lag im fünfstelligen Bereich. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6 (Der Text klingt formal und professionell, aber der Ausdruck "fünfstelligen Bereich" ist nicht ganz üblich. Ein bisschen mehr Präzision würde der Bewertung auf 7 nicht schaden.)
ID_106254	Die Klientin überwies dem Detektiv den Betrag. Diese war dabei sehr diskret. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6 (Der Text klingt relativ natürlich und korrekt, aber es gibt einen kleinen Fehler: "Diese" sollte wahrscheinlich "Die" sein, da "Diese" eine pronominale Form für "diese" ist und "Klientin" ein weibliches Substantiv ist.)
ID_107810	Die Vermieterin schickte dem Mieter den Mietvertrag. Diese hat aber vergessen, zu unterschreiben. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6. Der Text ist eindeutig und klar geschrieben, aber es gibt ein kleines Grammatikfehler ("Diese" sollte "Die Vermieterin" sein, da "Diese" ein Pronomen ist und sich auf "Die Vermieterin" bezieht).
ID_107681	Die Türsteherin verweigerte der Besucherin den Zutritt. Dieser war leider nicht gestattet. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6 (Der Text ist formal und klar geschrieben, aber es könnte noch ein bisschen flüssiger sein. Die Verwendung von "leider" wirkt ein bisschen unnötig, da der Grund für die Ablehnung bereits im Satz angegeben ist.)
ID_107436	Der Schneider nähte dem Klienten die Jacke. Die fiel größer aus als gewollt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	4,5
