ID_107174	Der Onkel leitete der Nichte den Videoclip. Diese mochte witzige Katzenvideos. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	1) Der Onkel zeigte der Nichte den Videoclip. Sie mochte lustige Videos mit Katzen. \n\n2) Der Onkel zeigte der Nichte den Videoclip. Sie mochte lustige Videos mit Katzen. \n\n3) Der Onkel zeigte der
ID_107042	Der Hotelmanager beschaffte der Urlauberin die Massage. Er machte danach einen gestressten Eindruck. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	1) Der Hotelmanager beschaffte der Urlauberin die Massage. Sie machte danach einen gestressten Eindruck. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt) \n\n2) Der Hotelmanager beschaffte
ID_105960	Die Archäologin präsentierte dem Museumsdirektor den Fund. Die war sehr aufgeregt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	5. Der Text ist grammatikalisch korrekt, aber es gibt einen Fehler in der Pronomenanwendung. Die richtige Formulierung wäre: "Die Archäologin präsentierte dem Museumsdirektor den Fund. Sie war sehr aufgeregt." \n\nAntwort:
ID_106838	Der Anwalt erklärte dem Mandanten die Beweislage. Diese war uneindeutig. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_107362	Die Kollegin führte dem Neuen die Prozedur. Der war sehr konzentriert. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6\n\nDie Kollegin erklärte dem Neuen die Prozedur. Der war sehr aufmerksam.
ID_106441	Der Autor widmete der Verlobten die Novelle. Er war nämlich sehr dankbar. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6. Die Verwendung von "sehr dankbar" ist überflüssig, da es sich um eine Wiederholung handelt. Der Satz könnte so verbessert werden: "Der Autor widmete der Verlobten die Novelle. Er war dankbar."\n\n6
ID_105838	Die Künstlerin vererbte dem Musiker den Besitz. Sie war sehr reich. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_106365	Die Friseurin erzählte der Neukundin den Sonntagswitz. Der handelte von drei Waschbären und einem Anwalt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_106960	Der Vater kaufte dem Sohn die Zuckerwatte. Die schmeckte nach Erdbeeren. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6. \nDie Texte klingen für mich normal. \nIch kann keine Fehler darin erkennen. \nDie Texte sind grammatikalisch korrekt und vermitteln ihre Botschaft klar. \nDie Satzstrukturen sind angemessen und die Wörter
ID_106905	Der Gastgeber organisierte dem Redner die Hotelsuite. Sie war frisch renoviert. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	5
ID_106697	Die Therapeutin gewöhnte dem Patienten die Marotte. Er war sehr dankbar. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	1) Sehr seltsam \n2) Seltsam \n3) Leicht seltsam \n4) Neutral \n5) Leicht angenehm \n6) Angenehm \n7) Sehr angenehm \n\nMein Vorschlag: 1
ID_107558	Der Chef garantierte dem Angestellten die Gehaltserhöhung. Die war längst überfällig. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_107796	Die Wächterin hat der Schwägerin den Geheimcode. Dieser war allerdings lang und schwer zu merken. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
