ID_100604	Der Babysitter will den Jungen tadeln. Dieser hat	Dieser hat mit Filzstiften die Wände bemalt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf "den Jungen".
ID_100471	Den Gast soll der Kellner bedienen. Dieser ist	Dieser ist gerade an den Tisch gekommen und wartet auf die Speisekarte.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf den "Gast".
ID_100520	Den Hausmeister soll der Pförtner benachrichtigen. Er ist	Er ist jedoch nicht in seinem Büro, sondern im Gebäude unterwegs.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Pförtner.
ID_100639	Der Ober soll den Koch loben. Er hat	Er hat ein außergewöhnlich leckeres Gericht zubereitet.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Koch.
ID_100555	Der Verkäufer soll den Dieb anzeigen. Der ist	Der ist bereits geflüchtet und nirgends zu sehen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Dieb".
ID_100590	Der Student will den Dozenten treffen. Dieser hat	Dieser hat seine Seminararbeit noch nicht bewertet.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf den "Dozenten".
ID_100583	Der Arzt will den Patienten untersuchen. Dieser hat	Dieser hat über starke Bauchschmerzen geklagt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf "den Patienten".
ID_100499	Den Angestellten will der Wachmann retten. Er ist	Er ist in dem brennenden Gebäude eingeschlossen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf "den Angestellten".
ID_100415	Den Sieger will der Trainer ehren. Der hat	Der hat das entscheidende Tor im Finale geschossen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Sieger" in dem vorherigen Satz.
ID_100632	Der Polizist will den Raser prüfen. Er hat	Er hat den Verdacht, dass der Fahrer betrunken ist.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf "Polizist".
ID_100611	Der Komödiant will den Clown einladen. Er hat	Er hat gehört, dass dieser die beste Unterhaltung für seine Party bieten würde.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den "Komödiant".
ID_100548	Der Passant soll den Ordnungshüter informieren. Der ist	Der ist gerade um die Ecke gepatrouilliert.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Ordnungshüter".
ID_100429	Den Klassensprecher will der Lehrer loben. Der hat	Der hat sich besonders für die Organisation des Schulfestes eingesetzt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf den "Klassensprecher".
ID_100562	Der Künstler will den Politiker zeichnen. Der ist	Der ist für seine markanten Gesichtszüge bekannt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "der Politiker".
ID_100597	Der Regisseur will den Schauspieler unterstützen. Dieser hat	Dieser hat Lampenfieber vor seiner ersten großen Bühnenrolle.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf den "Schauspieler".
ID_100646	Der Doktorand soll den Professor vertreten. Er hat	Er hat sich gründlich auf die anstehende Vorlesung vorbereitet.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf "der Doktorand".
ID_100513	Den Verletzten muss der Sanitäter tragen. Er ist	Er ist zu schwach, um alleine zu stehen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf "den Verletzten".
ID_100408	Den Opa soll der Pfleger baden. Der hat	Der hat sich beim letzten Mal gegen das Baden gewehrt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Opa".
ID_100506	Den Unruhestifter will der Bäckermeister melden. Er ist	Er ist in seinem Laden randaliert und hat dabei mehrere Backwaren beschädigt.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Unruhestifter.
ID_100443	Den Besucher will der Abiturient erschrecken. Dieser ist	Dieser ist gerade ahnungslos in das Zimmer getreten.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf "den Besucher".
ID_100485	Den Kameraden will der Soldat überraschen. Er ist	Er ist leise durch das Unterholz geschlichen, um sie im Trainingslager unerwartet zu treffen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf "Soldat".
ID_100464	Den Kranken soll der Samariter pflegen. Dieser ist	Dieser ist durch eine schwere Grippe geschwächt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf "der Samariter".
ID_100450	Den Geschäftsmann will der Steuerberater warnen. Dieser ist	Dieser ist in einen riskanten Steuertrick verwickelt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf den Geschäftsmann.
ID_100541	Der Busfahrer will den Reiseleiter wecken. Der ist	Der ist in seinem Sitz eingeschlafen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf den Reiseleiter.
ID_100576	Der Vater will den Sohn küssen. Dieser hat	Dieser hat sich gerade aus Versehen mit Marmelade beschmiert.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf den "Sohn".
ID_100457	Den Fachmann will der Kunde aufsuchen. Dieser ist	Dieser ist für seine Expertise im Bereich der antiken Uhren bekannt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf "Fachmann".
ID_100625	Der Journalist soll den Abenteurer fotografieren. Er hat	Er hat seine Kamera bereit und wartet auf den perfekten Moment.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf "der Journalist".
ID_100618	Der Schüler will den Direktor begrüßen. Er hat	Er hat sich extra früh aus dem Haus begeben, um pünktlich zu sein.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf "der Schüler".
ID_100534	Der Sekretär will den Chef stören. Der ist	Der ist gerade in einer wichtigen Besprechung.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Chef".
ID_100569	Der Manager soll den Bewerber einstellen. Dieser hat	Dieser hat beeindruckende Qualifikationen und Erfahrungen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf "den Bewerber".
ID_100478	Den Anfänger will der Fahrer überholen. Dieser ist	Dieser ist jedoch zu langsam und unsicher auf der Straße.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf den "Anfänger".
ID_100401	Den Star will der Bodyguard verstecken. Der hat	Der hat Drohbriefe erhalten.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Star".
ID_100492	Den Maler will der Mieter bezahlen. Er ist	Er ist mit der Qualität der Arbeit sehr zufrieden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf "Mieter".
ID_100436	Den Buchhalter soll der Auszubildende sehen. Der hat	Der hat gerade eine Frage zu einer komplexen Abrechnung.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "der Auszubildende".
ID_100527	Der Anwalt will den Angeklagten kontrollieren. Der ist	Der ist sichtlich nervös und zappelt auf seinem Stuhl.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "den Angeklagten".
ID_100422	Den Assistenten will der Vorgesetzte suchen. Der hat	Der hat die wichtigen Unterlagen für das Meeting verlegt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf den Assistenten.
