ID_105017	Die Verkäuferin lieh dem Interessenten den Autoschlüssel. Dieser war voller Hoffnung. 	108.3685
ID_103718	Der Archäologe präsentierte der Museumsdirektorin den Fund. Dieser war sehr aufgeregt. 	13.7285
ID_105063	Die Vermieterin schickte dem Mieter den Mietvertrag. Der hat nämlich vergessen, zu unterschreiben. 	11.3093
ID_104903	Der Kollege führte der Neuen die Prozedur. Diese war sehr konzentriert. 	31.3631
ID_105813	Der Arbeitgeber zeigte dem Bewerber den Arbeitsvertrag. Er war ohne Zweifel rechtsgültig. 	7.7223
ID_105278	Der Friseur erzählte dem Neukunden den Sonntagswitz. Dieser handelte von drei Waschbären und einem Anwalt. 	7.5519
ID_104513	Die Unternehmerin stellte dem Bankangestellten den Kostenplan. Dieser war dabei sehr konzentriert. 	126.7161
ID_104302	Der Türsteher verweigerte der Besucherin den Zutritt. Der war etwas unhöflich. 	31.9018
ID_104918	Der Schneider nähte der Klientin die Jacke. Sie investierte viel Geld. 	15.3625
ID_103945	Die Schülerin zeigte dem Sitznachbarn die Formel. Diese war schon immer sehr nett. 	7.3722
ID_103775	Der Käufer schuldete der Händlerin den Kaufpreis. Der war telefonisch nicht erreichbar. 	20.8528
ID_104704	Der Betrüger raubte der Königin die Krone. Diese war leider unvorsichtig. 	28.9212
ID_104186	Die Diebin entwendete dem Touristen die Handtasche. Die war dabei sehr aggressiv. 	52.3338
ID_104733	Der Gastgeber organisierte der Rednerin die Hotelsuite. Die freute sich über die Einladung. 	76.6421
ID_105144	Der Teenager verkaufte dem Freund den Ausweis. Der war gefälscht. 	17.7400
ID_105482	Der Vater kaufte dem Sohn die Zuckerwatte. Diese schmeckte nach Erdbeeren. 	56.3221
ID_104722	Der Anwalt erklärte der Mandantin die Beweislage. Sie war nun perfekt vorbereitet. 	147.3352
ID_105323	Die Autorin widmete der Verlobten die Novelle. Die war ein Verkaufshit. 	43.1805
ID_105518	Die Hotelmanagerin beschaffte der Urlauberin die Massage. Die war sogar ermäßigt. 	44.1149
ID_103934	Der Inhaber bot der Mitarbeiterin den Umzugswagen. Dieser wollte sich das Wochenende ohnehin frei nehmen. 	26.8715
ID_105508	Die Lieferantin baute der Kundin die Kommode. Sie war sehr geräumig. 	9.2045
ID_104938	Der Regisseur empfahl der Schauspielerin die Fernsehserie. Die sah gern Komödien. 	62.2343
ID_105110	Der Künstler vererbte dem Musiker den Besitz. Der bestand aus Geldwerten und Grundstücken. 	19.8883
ID_103989	Die Therapeutin gewöhnte dem Patienten die Marotte. Die war sehr bemüht. 	3868.2262
ID_104172	Die Chirurgin besorgte dem Arzt die Stelle. Sie hatte nämlich nützliche Kontakte. 	11.9284
ID_104121	Die Lehrerin kündigte dem Rektor die Pensionierung. Diese war dabei etwas traurig. 	21.8658
ID_103971	Die Eigentümerin vermietete dem Anwohner die Parkfläche. Sie war froh über den langfristigen Vertrag. 	12.7886
ID_103747	Der Enkel malte der Großmutter den Garten. Er wurde erst am späten Abend langsam müde. 	36.5619
ID_105798	Der Student stahl dem Dozenten den Laptop. Dieser war allerdings ohnehin defekt. 	49.7229
ID_104548	Die Klientin überwies dem Detektiv den Betrag. Der war bekanntlich sehr diskret. 	28.5978
ID_104141	Der Onkel leitete der Nichte den Videoclip. Er mochte witzige Katzenvideos. 	57.4367
ID_105304	Der Krankenpfleger wusch dem Patienten den Rücken. Er war etwas schuppig. 	119.8799
ID_105034	Die Wächterin hat dem Schwager den Geheimcode. Er war glücklicherweise schon betrunken. 	37.7767
ID_105703	Die Lieferantin reichte der Floristin die Rechnung. Sie war ganz zerknittert. 	232.6768
ID_105678	Die Chefin garantierte der Angestellten die Gehaltserhöhung. Diese war längst überfällig. 	80.0575
