ID_105017	Die Verkäuferin lieh dem Interessenten den Autoschlüssel. Dieser war voller Hoffnung. 	712.1178
ID_103718	Der Archäologe präsentierte der Museumsdirektorin den Fund. Dieser war sehr aufgeregt. 	455.5630
ID_105063	Die Vermieterin schickte dem Mieter den Mietvertrag. Der hat nämlich vergessen, zu unterschreiben. 	759.1001
ID_104903	Der Kollege führte der Neuen die Prozedur. Diese war sehr konzentriert. 	196.6649
ID_105813	Der Arbeitgeber zeigte dem Bewerber den Arbeitsvertrag. Er war ohne Zweifel rechtsgültig. 	157.3246
ID_105278	Der Friseur erzählte dem Neukunden den Sonntagswitz. Dieser handelte von drei Waschbären und einem Anwalt. 	91.0489
ID_104513	Die Unternehmerin stellte dem Bankangestellten den Kostenplan. Dieser war dabei sehr konzentriert. 	1146.9002
ID_104302	Der Türsteher verweigerte der Besucherin den Zutritt. Der war etwas unhöflich. 	157.3060
ID_104918	Der Schneider nähte der Klientin die Jacke. Sie investierte viel Geld. 	230.4103
ID_103945	Die Schülerin zeigte dem Sitznachbarn die Formel. Diese war schon immer sehr nett. 	397.9226
ID_103775	Der Käufer schuldete der Händlerin den Kaufpreis. Der war telefonisch nicht erreichbar. 	264.3222
ID_104704	Der Betrüger raubte der Königin die Krone. Diese war leider unvorsichtig. 	47.2705
ID_104186	Die Diebin entwendete dem Touristen die Handtasche. Die war dabei sehr aggressiv. 	3938.0615
ID_104733	Der Gastgeber organisierte der Rednerin die Hotelsuite. Die freute sich über die Einladung. 	225.3512
ID_105144	Der Teenager verkaufte dem Freund den Ausweis. Der war gefälscht. 	2315.3305
ID_105482	Der Vater kaufte dem Sohn die Zuckerwatte. Diese schmeckte nach Erdbeeren. 	4560.8887
ID_104722	Der Anwalt erklärte der Mandantin die Beweislage. Sie war nun perfekt vorbereitet. 	106.4038
ID_105323	Die Autorin widmete der Verlobten die Novelle. Die war ein Verkaufshit. 	489.2395
ID_105518	Die Hotelmanagerin beschaffte der Urlauberin die Massage. Die war sogar ermäßigt. 	216.8376
ID_103934	Der Inhaber bot der Mitarbeiterin den Umzugswagen. Dieser wollte sich das Wochenende ohnehin frei nehmen. 	84.5175
ID_105508	Die Lieferantin baute der Kundin die Kommode. Sie war sehr geräumig. 	217.5294
ID_104938	Der Regisseur empfahl der Schauspielerin die Fernsehserie. Die sah gern Komödien. 	287.1255
ID_105110	Der Künstler vererbte dem Musiker den Besitz. Der bestand aus Geldwerten und Grundstücken. 	760.7843
ID_103989	Die Therapeutin gewöhnte dem Patienten die Marotte. Die war sehr bemüht. 	75.4981
ID_104172	Die Chirurgin besorgte dem Arzt die Stelle. Sie hatte nämlich nützliche Kontakte. 	33.4559
ID_104121	Die Lehrerin kündigte dem Rektor die Pensionierung. Diese war dabei etwas traurig. 	278.2045
ID_103971	Die Eigentümerin vermietete dem Anwohner die Parkfläche. Sie war froh über den langfristigen Vertrag. 	702.0363
ID_103747	Der Enkel malte der Großmutter den Garten. Er wurde erst am späten Abend langsam müde. 	900.0298
ID_105798	Der Student stahl dem Dozenten den Laptop. Dieser war allerdings ohnehin defekt. 	2208.0857
ID_104548	Die Klientin überwies dem Detektiv den Betrag. Der war bekanntlich sehr diskret. 	697.2987
ID_104141	Der Onkel leitete der Nichte den Videoclip. Er mochte witzige Katzenvideos. 	1937.7399
ID_105304	Der Krankenpfleger wusch dem Patienten den Rücken. Er war etwas schuppig. 	41.0566
ID_105034	Die Wächterin hat dem Schwager den Geheimcode. Er war glücklicherweise schon betrunken. 	1711.6677
ID_105703	Die Lieferantin reichte der Floristin die Rechnung. Sie war ganz zerknittert. 	318.9269
ID_105678	Die Chefin garantierte der Angestellten die Gehaltserhöhung. Diese war längst überfällig. 	234.8854
