ID_100074	Den Kranken soll der Samariter pflegen. Er ist	von einem Streit betroffen gewesen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Kranken.
ID_100044	Den Politiker will der Künstler zeichnen. Dieser ist	in der Öffentlichkeit sehr polarisierend.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf den Politiker.
ID_100050	Den Ordnungshüter soll der Passant informieren. Dieser ist	an der anderen Straßenseite.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf den Ordnungshüter.
ID_100206	Der Babysitter will den Jungen tadeln. Er hat	... seine Hausaufgaben nicht gemacht.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Jungen.
ID_100188	Der Arzt will den Patienten untersuchen. Er hat	... einen Verdacht auf eine Gehirnerschütterung.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Patienten.
ID_100110	Der Soldat will den Kameraden überraschen. Der ist	... gerade auf Patrouille.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Kameraden".
ID_100146	Der Pfleger soll den Opa baden. Dieser hat	Dieser hat Demenz.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf "Opa".
ID_100122	Der Sanitäter muss den Verletzten tragen. Der ist	... schwer verletzt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf den Verletzten.
ID_100026	Den Direktor will der Schüler begrüßen. Der hat	... heute einen wichtigen Vortrag.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf den Direktor.
ID_100116	Der Pförtner soll den Hausmeister benachrichtigen. Der ist	Der ist gerade im Garten.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Hausmeister".
ID_100014	Den Abenteurer soll der Journalist fotografieren. Der hat	... gerade einen gefährlichen Berg erklommen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf den Abenteurer.
ID_100176	Der Bodyguard will den Star verstecken. Dieser hat	... eine Menge Paparazzi hinter sich.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf den Star.
ID_100092	Den Besucher will der Abiturient erschrecken. Er ist	in einem Kostüm als Zombie verkleidet.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	"Er" bezieht sich auf den Abiturienten.
ID_100104	Den Geschäftsmann will der Steuerberater warnen. Er ist	in Gefahr, hohe Strafen zu zahlen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Geschäftsmann.
ID_100002	Den Professor soll der Doktorand vertreten. Der hat	... eine Grippe.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf den Doktoranden.
ID_100182	Der Vater will den Sohn küssen. Er hat	... gerade seinen Sohn aus der Schule abgeholt.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Vater.
